bank_pk,bank_id,bank_name,branch_id,branch_name,fd_sales,rd_sales,ca_sales,sa_sales,life_insurance,general_insurance,mutual_fund
4-HDFC-138-La,4,HDFC,138,Lake Christophertown Branch,1134836.05,547883.34,590225.45,786572.6,1798585.05,2116293.65,1095740.16
4-HDFC-107-Po,4,HDFC,107,Port Gregoryport Branch,3323175.02,1126054.48,2077202.34,1291158.06,5633733.1,4825402.61,3133194.25
4-HDFC-175-Ne,4,HDFC,175,New Peter Branch,1280411.78,742778.69,1376233.64,1011983.76,4592734.65,2751781.82,1555741.06
2-HDFC-148-No,2,HDFC,148,North Melaniestad Branch,2659313.16,909465.38,1203026.05,1147482.81,4192515.83,2708710.64,2550892.54
3-HDFC-135-Ea,3,HDFC,135,East Michael Branch,881927.24,452766.62,1059610.39,742981.54,4205482.97,1747841.54,1566213.41
2-HDFC-184-Po,2,HDFC,184,Port Rachel Branch,2135694.09,1021398.7,1013651.61,1080978.02,5104496.24,3509171.73,1854957.51
2-HDFC-124-Ma,2,HDFC,124,Maryburgh Branch,1579794.29,354869.59,799922.29,514909.69,2057257.81,1290875.78,1155093.52
1-HDFC-137-No,1,HDFC,137,North Robertton Branch,1228110.93,548303.98,1192751.27,750056.66,3226815.33,1269960.25,1640557.12
2-HDFC-136-Me,2,HDFC,136,Meyersside Branch,3106895.12,1235979.57,1483736.39,1637980.22,6947632.45,4251257.15,2880421.22
1-HDFC-136-Me,1,HDFC,136,Meyersside Branch,1578442.94,802084.6,1277690.78,1179248.04,4845211.29,2347535.35,1524790.33
3-HDFC-133-Da,3,HDFC,133,Danielton Branch,1085225.45,402619.85,490520.87,655022.55,2268457.4,1576582.48,1050357
1-HDFC-130-Ro,1,HDFC,130,Robertshire Branch,528496.59,174200.62,375969.77,297699.84,883632.9,770820.77,181188.99
2-HDFC-143-Ha,2,HDFC,143,Hallborough Branch,2632815.21,676735.88,1158189.74,563446.87,1930429.66,2839110.81,2610887.71
1-HDFC-193-Ne,1,HDFC,193,New Jenniferberg Branch,2934092.74,907161.32,1665152.78,1362901.78,6783233.37,5011535.4,2683620.59
5-HDFC-180-Ni,5,HDFC,180,Nicolechester Branch,886498.61,359334.54,597689.64,856360.88,2496280.25,1904059.65,1343833.95
5-HDFC-110-So,5,HDFC,110,South Michelle Branch,1585234.38,676138.89,905738.85,705145.92,2833692.48,3194575.21,1696575.24
2-HDFC-177-Ta,2,HDFC,177,Tammyberg Branch,1470523.95,787266.21,906564.61,979987.45,2822449.57,2453154.17,1967002.9
4-HDFC-157-Mi,4,HDFC,157,Mitchellburgh Branch,1623996.58,739647.87,881343.44,930622.15,3428232.41,2306970.19,1373039.12
5-HDFC-128-No,5,HDFC,128,North Nathanieltown Branch,1003106.45,861030.57,652435.69,373263.64,2997509.94,2848201.74,852168.03
2-HDFC-182-An,2,HDFC,182,Anthonyberg Branch,2060545.46,763395.27,1274843.68,1296575.02,4200940.07,2222000.11,2334193.25
3-HDFC-191-So,3,HDFC,191,South Feliciaborough Branch,1470650.56,624907.2,840302.19,634667.76,1465809.98,1397767.14,1606020.81
4-HDFC-100-Ea,4,HDFC,100,East Curtis Branch,1331841.27,791782.21,1175249.56,815604.21,2588700.09,2216308.89,2133483.57
3-HDFC-104-Or,3,HDFC,104,Ortegashire Branch,2709298.75,1291964.05,1668371.91,1248703.17,5394158.45,5501187.03,2195077.74
5-HDFC-133-Da,5,HDFC,133,Danielton Branch,805466.98,518533.24,821880.28,934845.62,3702897.56,2550226.76,1086292.47
5-HDFC-177-Ta,5,HDFC,177,Tammyberg Branch,664157.28,418710.28,463112.72,437258.57,1553903.37,2354316.36,1391839.01
1-HDFC-187-Ma,1,HDFC,187,Marshallshire Branch,2144530.71,809196.79,1691110.72,896993.91,2858587.93,3696777.64,1770986.07
2-HDFC-180-Ni,2,HDFC,180,Nicolechester Branch,1354225.1,800350.18,1228707.78,657567.71,3464689.67,3322685.2,1296396.66
4-HDFC-171-Ne,4,HDFC,171,New Kimberly Branch,1722235.65,664115.01,1232099.84,730547.67,2447789.06,1983772.02,2028884.77
4-HDFC-116-Ne,4,HDFC,116,New Destinyview Branch,2135692.71,702103.75,1192895.92,1190069.76,3127107.15,3471032.7,2537236.44
3-HDFC-189-Ne,3,HDFC,189,New Dianaborough Branch,752533.77,318439.56,325120.82,687556.75,1132695.47,1802059.48,890386.05
2-HDFC-193-Ne,2,HDFC,193,New Jenniferberg Branch,2286118.28,777295.12,1116449.95,896048.13,4025302.56,4390676.09,1477861.14
2-HDFC-134-No,2,HDFC,134,North Charles Branch,841509.38,236803.92,547735.95,398437.95,2566886.31,1695002.67,1132821.37
5-HDFC-103-La,5,HDFC,103,Lake Jamesstad Branch,1230561.87,398442.03,646780.15,602527.82,2969402.35,2050897.05,277003.35
2-HDFC-126-So,2,HDFC,126,South Wendy Branch,2161395.85,992421.74,1208922.3,1061111.74,3235606.12,1954583.37,2354872.56
1-HDFC-167-Da,1,HDFC,167,Davischester Branch,1396104.64,621578.81,1256436.88,282117.77,2763036.16,1984695.27,1383234.79
5-HDFC-127-We,5,HDFC,127,West Kimberly Branch,2794691.16,644038.47,1574536.41,970756.31,5138089.19,3412561.69,2220652.51
5-HDFC-104-Or,5,HDFC,104,Ortegashire Branch,2417810.19,1056631.54,1689755.61,1290112.24,4426209.77,4164313.78,2333446.5
2-HDFC-161-We,2,HDFC,161,West Stephaniefort Branch,632691.04,372900.01,430002.85,467176.37,1444217.48,1116391.01,581962.48
3-HDFC-126-So,3,HDFC,126,South Wendy Branch,1009736.56,309269.61,567944.47,374013.45,1137179.04,1319244.58,727290.22
3-HDFC-187-Ma,3,HDFC,187,Marshallshire Branch,1497203.58,567784.75,1427058.66,1016688.71,3575636.86,2156713.76,2204175.24
2-HDFC-181-We,2,HDFC,181,West Christopher Branch,1634996.84,384811.95,1048139.09,690516.31,3260277.11,2583547.75,799208.83
4-HDFC-136-Me,4,HDFC,136,Meyersside Branch,1506793.83,442403.43,900194.63,771182.25,1400820.64,1661548.61,1471950.68
1-HDFC-149-Po,1,HDFC,149,Port Jademouth Branch,2342838.81,1021947.13,1232154.78,1543841.01,4163744.59,4195160.43,2488740.82
4-HDFC-137-No,4,HDFC,137,North Robertton Branch,1703120.35,668801.44,1295157.79,860882.86,2474420.93,3210572.01,2377894.59
5-HDFC-181-We,5,HDFC,181,West Christopher Branch,1711946.27,416974.56,483898.13,555005.25,2325540.13,2068040.93,1146970.12
2-HDFC-169-No,2,HDFC,169,North Jacquelineburgh Branch,1143122.25,615503.71,1037131.84,649313.34,3246013.94,1525675.87,1504856.87
2-HDFC-125-Am,2,HDFC,125,Amymouth Branch,2786956.98,1335716.84,1187938.46,1382223.01,4568009.91,3068153.9,1118796.89
5-HDFC-101-Ki,5,HDFC,101,Kimshire Branch,875894.74,637733.79,1152941.93,679585.99,3231350.57,2025097.16,1308045.77
4-HDFC-126-So,4,HDFC,126,South Wendy Branch,1184256.01,624685.41,862394.81,601324.79,1838357.81,3020679.06,878319.13
2-HDFC-145-Mi,2,HDFC,145,Michaelland Branch,2571779.83,1158469.48,1462658.4,1740938.71,4994436.96,4462558.63,3548604.57
2-HDFC-192-Ca,2,HDFC,192,Carlton Branch,874479.33,638185.75,935688.6,871217.06,2708088.83,1656712.84,619561.37
2-HDFC-171-Ne,2,HDFC,171,New Kimberly Branch,465942.13,286359.29,300347.22,453964.4,971351.21,800017.27,741088.28
2-HDFC-190-Tu,2,HDFC,190,Tuckertown Branch,1135726.01,582667.04,689539.92,673440.93,1865275.95,1605235.23,1044229.74
4-HDFC-125-Am,4,HDFC,125,Amymouth Branch,853780.85,402204.77,413794.39,282141.86,1230808.58,938280.21,735404.14
2-HDFC-167-Da,2,HDFC,167,Davischester Branch,1200983.33,533005.39,771835.29,570493.14,1374639.64,1974212.34,1776396.74
4-HDFC-152-Br,4,HDFC,152,Brittanyland Branch,935951.61,465670.42,997859.53,325143.33,2051105.45,1788615.4,1735726.82
5-HDFC-187-Ma,5,HDFC,187,Marshallshire Branch,2622158.49,1014050.35,1791913.3,1052793.38,3573855.66,3137446.2,3147215.82
3-HDFC-165-So,3,HDFC,165,South Patrick Branch,2181051.51,624575.27,1247755.12,877960.15,2153250.26,1532331.94,1445353.96
5-HDFC-114-La,5,HDFC,114,Lake Hollystad Branch,1713504.78,662387.36,1206750.35,901934.32,3183472.97,3230910.29,1467454.69
5-HDFC-172-La,5,HDFC,172,Lake Traci Branch,1724181.12,704944.55,692601.45,986230.49,2938470.79,4126972.12,1576725.05
5-HDFC-129-Tr,5,HDFC,129,Travisberg Branch,1885580,625185.75,1036584.43,760287.32,3276411.75,2531644.59,1681670.68
2-HDFC-149-Po,2,HDFC,149,Port Jademouth Branch,282735.86,45359.7,92570.26,120973.45,376175.67,172668.44,305759.46
5-HDFC-106-Wi,5,HDFC,106,Williamview Branch,790303.45,405785.27,863075.22,893283.4,2571589.52,1902440.2,1801402.46
3-HDFC-131-Br,3,HDFC,131,Browningberg Branch,1961481.85,1113796.87,1255078.87,1624240.9,3210845.03,3912083.3,1590193.63
4-HDFC-193-Ne,4,HDFC,193,New Jenniferberg Branch,1152317.72,411185.41,779148.02,490193.32,2029712.61,1150058.12,825600.62
4-HDFC-188-Ea,4,HDFC,188,East Ryanmouth Branch,1958540.94,638710.38,731574.22,529550.54,4807656.29,2305931.38,1990381.37
2-HDFC-176-Mu,2,HDFC,176,Murrayhaven Branch,944349.67,354499.35,386318.08,513937.85,2576168.97,1315341.19,1088068.78
5-HDFC-190-Tu,5,HDFC,190,Tuckertown Branch,1096177.21,389069.41,475487.94,292851.3,1586059.26,1374654.66,839138.69
5-HDFC-194-Po,5,HDFC,194,Port Michael Branch,720249.67,653539.14,839120.05,576872.48,3585464.9,2344841.59,1178955.01
1-HDFC-174-We,1,HDFC,174,West Danielle Branch,1706347.9,760163.88,1161828.9,649171.69,2891308.51,2010238.52,1588661.12
5-HDFC-131-Br,5,HDFC,131,Browningberg Branch,2045187.63,696081.6,754263.7,1174517.86,3306245.98,3951674.59,2123784.27
3-HDFC-101-Ki,3,HDFC,101,Kimshire Branch,1836346.41,567945.23,1345129.5,864432.7,5173359.18,2504506.94,1718798.5
1-HDFC-119-La,1,HDFC,119,Lake Steve Branch,1547356.2,393054.85,1394731.23,1068243,2759526.33,1655388.41,1954470.18
1-HDFC-138-La,1,HDFC,138,Lake Christophertown Branch,885943.72,279613.86,559693.37,397192.39,1766906.71,290938.14,442858.26
2-HDFC-111-Me,2,HDFC,111,Meganton Branch,1268382.17,695682.43,1204240.95,910085.32,2272855.89,2677733.44,1462078.14
1-HDFC-191-So,1,HDFC,191,South Feliciaborough Branch,2031969.85,655743.68,839373.22,981585.78,3105359.08,2574114.3,1542687.44
1-HDFC-108-Ea,1,HDFC,108,East Carl Branch,1401278.88,767057.85,881244.23,571359.18,2110624.21,2160356.03,1629148.1
4-HDFC-143-Ha,4,HDFC,143,Hallborough Branch,940048.77,303927.87,737958.86,411135.71,2391289.91,2573356.63,1191138.32
3-HDFC-174-We,3,HDFC,174,West Danielle Branch,1623715.45,683436.38,1184811.94,802696.65,2822481.98,2735318.69,1465540.68
4-HDFC-184-Po,4,HDFC,184,Port Rachel Branch,956239.46,672936.09,823044.62,335715.35,1897805.59,1945925.31,1208458
3-HDFC-122-Te,3,HDFC,122,Teresamouth Branch,1072203.65,519633.81,653884,742471.42,2017119.13,2045795.14,1150085.44
5-HDFC-169-No,5,HDFC,169,North Jacquelineburgh Branch,368614.19,395474.15,341927.2,454996.85,2146678.81,1253869.83,825580.61
4-HDFC-113-Ne,4,HDFC,113,New Amyville Branch,581876.65,325385.22,394729.74,450374.52,1384119.54,555144.84,639792.98
1-HDFC-166-Ma,1,HDFC,166,Martintown Branch,2695172.53,779670.25,1234299.75,1115818.77,4414349,2466711.28,2297587.38
4-HDFC-159-Ag,4,HDFC,159,Aguilarberg Branch,2252812.18,827505.89,1151907.21,962285.3,2891981.33,3239304.68,1662261.65
3-HDFC-192-Ca,3,HDFC,192,Carlton Branch,981872.57,635904.54,665573.02,857942.73,3131596.79,2208921.34,878694.15
3-HDFC-152-Br,3,HDFC,152,Brittanyland Branch,1716001.64,749649.02,1343659.05,1076160.04,4481927.79,2909787.13,2110901.23
1-HDFC-116-Ne,1,HDFC,116,New Destinyview Branch,1540467.73,733425.82,1031683.88,643868.41,3609632.71,1668887.05,855575.11
2-HDFC-109-Sa,2,HDFC,109,Sandramouth Branch,216053.55,253627.17,178096.53,236676.92,1271556.85,701720.31,767778.62
4-HDFC-154-Mi,4,HDFC,154,Mikeside Branch,886920.56,391209.09,1039148.3,480437.05,1684408.69,1070164.04,1257236.58
5-HDFC-168-Ve,5,HDFC,168,Vernonborough Branch,853557.85,556680.18,1013806.47,658087.86,2260835.66,2223492.44,1045918.96
4-HDFC-161-We,4,HDFC,161,West Stephaniefort Branch,1067651.9,464383.74,536581.86,548162.01,2563354.23,1230279.41,408304.08
4-HDFC-151-Ja,4,HDFC,151,Jarvismouth Branch,957506.38,553502.78,1120876.3,532200.95,1992514.63,2303519.27,943556.39
1-HDFC-132-Jo,1,HDFC,132,Josephland Branch,627618.8,635468.02,436186.99,466164.18,2466145.37,1943026.17,1312989.22
3-HDFC-179-Po,3,HDFC,179,Port Brian Branch,2774122.69,1172203.96,1107270.38,1137958.2,5183086.83,3044923.92,2145913.54
3-HDFC-159-Ag,3,HDFC,159,Aguilarberg Branch,1120599.78,728311.89,634795.63,936095.7,3018703.78,1210609.64,1856018.72
2-HDFC-155-Al,2,HDFC,155,Alejandrofurt Branch,967949.67,430892.18,647816.14,215179.77,1104498.48,1058173.9,894536.1
2-HDFC-187-Ma,2,HDFC,187,Marshallshire Branch,1430737.65,496517.73,740517.76,480795.57,2971628.27,1207289.78,1219381.06
3-HDFC-183-La,3,HDFC,183,Lancemouth Branch,1131289.48,605017.57,1089584.28,806003.5,1907541.19,2146882.55,1571478.92
5-HDFC-139-Ke,5,HDFC,139,Kevinport Branch,1057393.11,404567.3,500827.76,368384.68,581852.87,1099522.09,759507.22
5-HDFC-199-No,5,HDFC,199,North Patrickfort Branch,1947566.68,1370685.28,1199757.96,1052346.5,3820852.26,4494438.74,2941279.83
4-HDFC-173-Ne,4,HDFC,173,New Nathan Branch,306933.16,78555.79,409412.33,294500.79,1808810.16,516204.15,665741.21
5-HDFC-111-Me,5,HDFC,111,Meganton Branch,1579027.43,500548.64,551687.93,601654.16,3636685.29,3509606.53,1404011.64
2-HDFC-131-Br,2,HDFC,131,Browningberg Branch,470189.47,438902.54,496688.94,592394.83,2707775.66,2030391.17,711446.97
3-HDFC-117-Ke,3,HDFC,117,Kellymouth Branch,1593354.08,549097.18,881124.83,704720.07,2861165,2499928.37,1066068.7
1-HDFC-172-La,1,HDFC,172,Lake Traci Branch,1462090.26,202588.93,602060.73,497549.25,2526286.62,1731920.53,1129732.93
1-HDFC-180-Ni,1,HDFC,180,Nicolechester Branch,1484857.95,550125.79,504990.66,440558.26,2345401.47,2890695.64,1553369.78
3-HDFC-132-Jo,3,HDFC,132,Josephland Branch,1088746.28,373612.12,847885.8,562334.4,2032850.54,1400069.29,567947.06
4-HDFC-149-Po,4,HDFC,149,Port Jademouth Branch,1198420.76,209108.26,498872.49,419241.57,1061698.1,1176503.97,901990.45
1-HDFC-185-Po,1,HDFC,185,Port Patricktown Branch,1362426.37,486816.12,433833.32,886082.32,2116778.32,2205136.39,1596364.01
4-HDFC-170-Ea,4,HDFC,170,East Joshua Branch,1949670.84,934372.42,1712612.78,1125926.24,6030367.52,3240420.04,2074177.15
2-HDFC-104-Or,2,HDFC,104,Ortegashire Branch,2036215.08,683666.34,1384282.27,972397.72,3062633.96,2768460.49,1733508.48
1-HDFC-127-We,1,HDFC,127,West Kimberly Branch,1530644.48,417929.13,599557.92,523757.2,1629997.34,2389895.47,368236.47
4-HDFC-128-No,4,HDFC,128,North Nathanieltown Branch,729802.69,469989.23,484559.24,545007.88,2368517.28,1631147.14,1148114.22
3-HDFC-134-No,3,HDFC,134,North Charles Branch,1402462.09,648338.44,912726.59,632316.89,2282392.7,2880437.01,1962629.65
5-HDFC-152-Br,5,HDFC,152,Brittanyland Branch,1113883.77,738037.91,757199.7,439141.36,3720946.14,1727864.01,1361490.46
5-HDFC-160-No,5,HDFC,160,North Vanessamouth Branch,1987919.51,857463.6,887288.23,677935.06,1629453.9,3808551.18,1659614.96
2-HDFC-152-Br,2,HDFC,152,Brittanyland Branch,296951.84,90012.47,17527.57,16009.33,609107.47,164870.57,456655.48
5-HDFC-135-Ea,5,HDFC,135,East Michael Branch,919087.09,491974.94,675121.88,487313.47,1833018.21,1667420.58,748173.58
4-HDFC-169-No,4,HDFC,169,North Jacquelineburgh Branch,502314.24,273467.07,311274.55,284537.17,1624931.48,578458.12,1023554.86
2-HDFC-141-Ho,2,HDFC,141,Hodgesburgh Branch,469890.29,461645.92,736217.5,591048.62,3893004.61,1561364.3,1152004.07
3-HDFC-157-Mi,3,HDFC,157,Mitchellburgh Branch,1561507.35,697564.27,763301.76,751660.63,2745250.44,2058100.96,1213056.72
3-HDFC-196-Za,3,HDFC,196,Zamorahaven Branch,459431.87,173354.45,103998.03,84750.94,772466.39,658969.23,65709.95
4-HDFC-174-We,4,HDFC,174,West Danielle Branch,989883.66,438857.5,567294.34,389154.95,1687102.47,1907708.68,422197.11
5-HDFC-118-We,5,HDFC,118,West Brandontown Branch,1342016.12,755516.98,1532464.57,664952.68,3691672.36,2673389.56,2715041.32
1-HDFC-173-Ne,1,HDFC,173,New Nathan Branch,672835.67,228026.72,362429.95,329995.92,1109819.65,831794.35,1094687.71
3-HDFC-181-We,3,HDFC,181,West Christopher Branch,1185017.31,557792.45,601813.37,611686.98,1848158.12,1459768.83,1006531.08
3-HDFC-177-Ta,3,HDFC,177,Tammyberg Branch,1727723.89,629036.25,1045718.88,747238.52,4914350.72,3527298.85,2213613.79
2-HDFC-110-So,2,HDFC,110,South Michelle Branch,1506827.9,351450.23,593733.78,636659.47,2924280.45,2996567.12,1237770.33
2-HDFC-114-La,2,HDFC,114,Lake Hollystad Branch,1898597.69,658414.94,961841.43,884700.3,2729864.29,2437699.26,1966899.79
3-HDFC-147-Ea,3,HDFC,147,East Jason Branch,1523441.83,342978.52,1071618.36,624583.36,3253021.53,1989831.79,1141277.68
2-HDFC-112-Sm,2,HDFC,112,Smithborough Branch,1553927.52,756404.49,756333.08,539506.71,3324124.62,2834771.3,1207142.39
3-HDFC-119-La,3,HDFC,119,Lake Steve Branch,2022302.99,757956.36,1257941.89,788191.24,3363025.75,3578880.56,2326703.44
4-HDFC-196-Za,4,HDFC,196,Zamorahaven Branch,501090.55,176980.48,472376.23,178501.83,1421369.33,791137.29,508243.88
3-HDFC-142-Br,3,HDFC,142,Bryantton Branch,854243.38,557119.19,683459.69,567123.06,1709462.26,1757162.22,1274584.67
5-HDFC-196-Za,5,HDFC,196,Zamorahaven Branch,858310.93,558171.24,568119.26,500011.54,2539655.79,1162734.85,1264815.86
5-HDFC-161-We,5,HDFC,161,West Stephaniefort Branch,670503.58,120475.3,480009.8,413990.05,1542318.55,472922.65,647156.64
5-HDFC-100-Ea,5,HDFC,100,East Curtis Branch,1912511.4,505299.38,727467.09,969951.99,3498876.69,2925051.59,1339511.84
3-HDFC-185-Po,3,HDFC,185,Port Patricktown Branch,1883394.03,806955.93,1246725.66,939478.12,2976926.45,1064724.27,2472585.42
3-HDFC-129-Tr,3,HDFC,129,Travisberg Branch,836269.35,397132.46,591583.03,514934.48,2455252.1,2090546.76,768942.95
3-HDFC-107-Po,3,HDFC,107,Port Gregoryport Branch,2536851.32,871255.14,1401171.38,1562907.84,4542664.66,3477829.5,2239494.89
1-HDFC-148-No,1,HDFC,148,North Melaniestad Branch,2298567.38,758131.24,825990.58,1078549.85,5065601.12,3274846.71,2727598.6
3-HDFC-108-Ea,3,HDFC,108,East Carl Branch,2240360.87,785523.66,1285203.31,1451914.7,4091775.01,3603132.75,1288604.21
5-HDFC-112-Sm,5,HDFC,112,Smithborough Branch,1488087.36,724244.98,744729.67,845269.8,1659475.29,1717067.85,928953.37
1-HDFC-184-Po,1,HDFC,184,Port Rachel Branch,1182500.85,621468.9,1117044.4,873756.88,3721860.86,2748028.5,1976234.87
4-HDFC-167-Da,4,HDFC,167,Davischester Branch,1242244.7,376055.19,207553.83,206745.84,1017065.9,1383598.87,622555.08
5-HDFC-107-Po,5,HDFC,107,Port Gregoryport Branch,933895.88,384360.26,492255.03,440718.41,269441.63,1442687.32,901892.28
5-HDFC-143-Ha,5,HDFC,143,Hallborough Branch,470218.08,82015.99,215105.79,228020.17,827335.82,355126.21,420171.51
1-HDFC-176-Mu,1,HDFC,176,Murrayhaven Branch,716376.88,386257.95,319515.45,472019.53,1946154.37,1375102.72,811385.52
1-HDFC-183-La,1,HDFC,183,Lancemouth Branch,1532357.96,411424.22,1013878.28,900796.47,2549623.86,3208106.9,1440524.82
2-HDFC-197-Po,2,HDFC,197,Port Jeanne Branch,909676.89,519477.82,663548.26,566955.67,1493277.88,1825472.82,1698554.39
5-HDFC-141-Ho,5,HDFC,141,Hodgesburgh Branch,1231108.12,597858.29,681397.8,823672.12,2853779.34,946032.5,2002103.22
5-HDFC-166-Ma,5,HDFC,166,Martintown Branch,1078776.25,541865.54,604293.79,897181.14,2519355.21,1956599.55,1618306.62
1-HDFC-112-Sm,1,HDFC,112,Smithborough Branch,1467741.63,641752.45,538532.05,497102.52,1548287.81,3344629.32,1374413.4
3-HDFC-180-Ni,3,HDFC,180,Nicolechester Branch,677284.83,323345.64,545921.05,285942.61,1481740.24,111216.28,549974.94
1-HDFC-134-No,1,HDFC,134,North Charles Branch,1964076.43,539504.9,719908.68,786323.98,2981249.37,1400835.58,1723870.62
1-HDFC-179-Po,1,HDFC,179,Port Brian Branch,747429.2,300257.29,500394.06,487279.93,2536477.05,1931871.81,525902.93
4-HDFC-189-Ne,4,HDFC,189,New Dianaborough Branch,1352216.74,437450.2,995852.87,685808.84,2498851.51,1861687.32,1426226.44
4-HDFC-141-Ho,4,HDFC,141,Hodgesburgh Branch,741745.64,568687.56,536417.92,703855.87,2138431.64,2276352.05,844406.52
2-HDFC-106-Wi,2,HDFC,106,Williamview Branch,986959.84,187199.09,738832.22,370286.26,955100.95,1654961.17,436693.26
1-HDFC-150-La,1,HDFC,150,Lake Kelly Branch,548374.31,367291.81,589881.15,388499.48,778888.06,1401150.81,875338.44
5-HDFC-126-So,5,HDFC,126,South Wendy Branch,1284564.11,222776.06,557806.63,405373.74,1396144.95,2056981.76,619897.93
2-HDFC-170-Ea,2,HDFC,170,East Joshua Branch,1445532.43,724926.41,811926.71,794706.54,3727783.4,2972095.65,1421766.45
1-HDFC-125-Am,1,HDFC,125,Amymouth Branch,1139249.24,600389.34,651241.3,720190.35,3087496.39,2169976.82,1997328.8
3-HDFC-198-Mc,3,HDFC,198,Mcintyreton Branch,631389.96,300976.91,619595.37,519684.97,1369871.91,1765863.43,810678.17
4-HDFC-162-Mo,4,HDFC,162,Moniquechester Branch,937502.21,260529.27,667849.25,551243.8,1535019.63,1371128.55,1097303.67
3-HDFC-149-Po,3,HDFC,149,Port Jademouth Branch,570065.15,328739.08,249813.64,508081.2,2337759.9,624584.54,910987.27
2-HDFC-121-Al,2,HDFC,121,Allenhaven Branch,819409.61,541473.11,741765,613155.47,1829348.06,1565353.99,1195845.15
3-HDFC-172-La,3,HDFC,172,Lake Traci Branch,1385148.55,495305.75,798987.38,791461.86,3179459.75,1342511.9,1607808.08
3-HDFC-110-So,3,HDFC,110,South Michelle Branch,877736.85,254571.85,593201.08,165632.04,1442331.1,2416824.74,528812.05
4-HDFC-106-Wi,4,HDFC,106,Williamview Branch,195931.75,479472.36,444594.28,409608.66,1983489.6,1806534.49,1034231.03
3-HDFC-116-Ne,3,HDFC,116,New Destinyview Branch,173951.75,116863.54,248229.48,57032.37,382868.69,239951.34,333240.15
3-HDFC-106-Wi,3,HDFC,106,Williamview Branch,1394980,500045.41,584209.12,475643.61,2770392.33,1639748.97,1216308.83
1-HDFC-109-Sa,1,HDFC,109,Sandramouth Branch,1038620.63,526681.53,506116.98,288601.24,2467372.14,3081855.58,1248024.56
5-HDFC-188-Ea,5,HDFC,188,East Ryanmouth Branch,1245211.14,303376.67,218389.56,554886.26,1571100.74,1506213.9,1078637.07
1-HDFC-194-Po,1,HDFC,194,Port Michael Branch,1247163.97,444405.64,522300.16,472736.91,887421.93,1129538.23,621518.16
1-HDFC-164-Fo,1,HDFC,164,Fordton Branch,840860.01,309009.65,285870.68,415084.22,1046037.9,1615542.6,511268.94
2-HDFC-100-Ea,2,HDFC,100,East Curtis Branch,949262.47,514531.81,742308.65,590795.28,1227669.87,1463477.96,1426214.91
5-HDFC-174-We,5,HDFC,174,West Danielle Branch,1088396.63,198131.76,709685.31,267013.38,1363923.8,627203.32,1081564.42
1-HDFC-113-Ne,1,HDFC,113,New Amyville Branch,973583.34,346993.03,1048993.33,466971.91,2434800.21,1147208.33,1400822.11
5-HDFC-184-Po,5,HDFC,184,Port Rachel Branch,1326331.84,497547.25,713075.27,660914,2368311.55,1322844.98,1184750.23
3-HDFC-103-La,3,HDFC,103,Lake Jamesstad Branch,1480615.24,592726.01,962136.46,533788.65,3335875.44,1997283.72,730197.25
5-HDFC-198-Mc,5,HDFC,198,Mcintyreton Branch,1002534.07,259543.8,696060.62,222816.93,1680485.34,1235027.2,970849.41
